epoch,train_reconstruction_loss,validation_reconstruction_loss
1,0.21721297117688185,0.030848563194456623
2,0.07490297719695659,0.021097077965372947
3,0.0651789070282764,0.018207848231058296
4,0.057490911066778144,0.015526664647750738
5,0.036544267681234005,0.013651682688604767
6,0.04726022180556407,0.012773711546664922
7,0.04643947833639411,0.011827940496093616
8,0.056444148840558414,0.010627961745939968
9,0.03366112396700905,0.00967369823739296
10,0.03333034408103042,0.00896196057679268
11,0.036288337342722236,0.008882103703643491
12,0.04069362917941345,0.008214819988962717
13,0.03936989823321126,0.008110779576094412
14,0.03098891183013483,0.007383877738015499
15,0.021860332129400153,0.007424369854738981
16,0.041837658153249406,0.006726774378543402
17,0.02771362507680677,0.00771031402074164
18,0.03141177511984869,0.006536275821329072
19,0.022047253167432435,0.006435364081592458
20,0.024496213152987074,0.006345590667390242
21,0.030370749965889978,0.006095570344591468
22,0.02560719107233761,0.005952359208405563
23,0.016440613762001104,0.005840111344984573
24,0.028740222319820017,0.005618284459271264
25,0.025194793099423272,0.0056886533814732255
26,0.031074257242440614,0.0055853515897491355
27,0.021280727755577076,0.0056918802750637616
28,0.016763200908723585,0.005488534639703065
29,0.033291019611324205,0.005367361858100971
30,0.042337440408959565,0.005367407251558289
31,0.018733880646254447,0.004961124300479707
32,0.021708698033899913,0.005374795055902768
33,0.020592756986723474,0.005045921851244823
34,0.023857140976206382,0.0050221011610474525
35,0.017332859596518695,0.0049292594847473795
36,0.013484609908564895,0.004759862928128824
37,0.02550784569400591,0.004684178820220617
38,0.014719334944977232,0.0047815167969774185
39,0.014243009847254967,0.004513710224717037
40,0.012945502619742293,0.004458470299851331
41,0.01833546088397819,0.004694751705179309
42,0.02077641693506179,0.004882264703444046
43,0.03236140343492394,0.0045344940011912
44,0.02063202322021408,0.0044617969627923715
45,0.013180659241526265,0.004277397631440402
46,0.013809805610744318,0.004346433862271469
47,0.017896020331393647,0.004426848097908788
48,0.01862295658134346,0.004350652645637349
49,0.014302710769698024,0.0042580831597172995
50,0.020580408714694094,0.004892772918271764
51,0.011996908753644675,0.004401683923788369
52,0.015357509790260767,0.004232648425031363
53,0.01845806150890465,0.004478352581627849
54,0.01660107972346387,0.004220197161818605
55,0.02077976746906368,0.004110841154370729
56,0.013864495091904658,0.00417215569887492
57,0.021032513678293535,0.004207183327241914
58,0.012770761187706705,0.003949900082505603
59,0.024882195988573344,0.005452160169824776
60,0.02028758528440277,0.004134315168257893
61,0.015454873732589889,0.0041174897909868596
62,0.012725039819070964,0.004103133457758259
63,0.014386965862457763,0.003852489638630664
64,0.0160284858649456,0.0040033842116117295
65,0.017788936975983164,0.004174989303176451
66,0.015159304939069838,0.003917201849484317
67,0.014556139218840608,0.003792087000896927
68,0.014358471315749482,0.004031025124543414
69,0.012167692196529077,0.0038380595321608024
70,0.014385593145699153,0.003807881636908505
71,0.00892153095216754,0.0038179193577933604
72,0.025623636535491864,0.003937423271808501
73,0.013656412175513874,0.0037758331589696067
74,0.011972308921065392,0.0037855286472022716
75,0.013075284988241587,0.004002152482138538
76,0.028201860517377633,0.00408169200144163
77,0.010924101243770839,0.0037580284321249075
78,0.014040821944670927,0.0037442961446486596
79,0.010387564101036778,0.003902556221341578
80,0.013066096656367113,0.0037864331601800898
81,0.011309268747078572,0.0036662804905506895
82,0.012147928735258866,0.0038973078793255477
83,0.013337454526852113,0.0038092922697570628
84,0.01716581809901158,0.003860212022029772
85,0.015496343137028645,0.0036431727292038866
86,0.009075627399757856,0.00357770344537751
87,0.009725462022580136,0.003660925221061561
88,0.00832486931203847,0.003478819654868325
89,0.013102365849882294,0.006270402491592416
90,0.008647382484511737,0.0036625160193979375
91,0.012700033095173256,0.003672118558514318
92,0.010572469154074084,0.003975145855248429
93,0.015012196562788889,0.0035694648139746633
94,0.010632664176090708,0.004064579403436765
95,0.015637319700853934,0.004618314208417404
96,0.010434439457417026,0.003519129673893586
97,0.00681428098501989,0.0036297259162316417
98,0.009071806899298264,0.0033715604236576615
99,0.01425772561924532,0.0035152728257632653
100,0.011724714513753875,0.0035954841438158437
