timestamp,temp_before,temp_pred_last,temp_lower_last,temp_upper_last,temp_univariate_outlier,temp_univariate_hit_count,temp_evaluated_count,temp_after,hum_before,hum_pred_last,hum_lower_last,hum_upper_last,hum_univariate_outlier,hum_univariate_hit_count,hum_evaluated_count,hum_after,mahalanobis_d2_last,mahalanobis_threshold,multivariate_outlier,multivariate_hit_count,co2_before,co2_pred_last,co2_lower_last,co2_upper_last,co2_univariate_outlier,co2_univariate_hit_count,co2_evaluated_count,co2_after,temp_correction,hum_correction,co2_correction,any_outlier
2026-06-16 15:05:00,41.63,41.695560381419604,41.452235671388955,41.93888509145025,False,0,4,41.63,26.43,24.95971538364521,23.49262435777258,26.42680640951784,True,2,4,26.404616453797427,6.567263782605741,9.21034037197618,False,0,368,366.4827809102466,361.4113694374408,371.55419238305245,False,0,4,368.0,0.0,-0.02538354620257266,0.0,True
2026-06-16 15:20:00,42.0,42.206962715997264,41.963638005966615,42.45028742602791,False,0,4,42.0,24.87,26.578291614665254,25.111200588792624,28.045382640537884,True,2,4,25.111200588792624,14.546511847920751,9.21034037197618,True,2,374,370.8464158397495,365.7750043669437,375.91782731255535,False,0,4,374.0,0.0,0.24120058879262274,0.0,True
2026-06-16 16:05:00,42.9,42.50671754610867,42.26339283607802,42.75004225613932,True,2,4,42.67218210647559,23.92,24.728520608738233,23.261429582865603,26.195611634610863,False,0,4,23.92,4.505896444851491,9.21034037197618,True,2,373,373.9404380348027,368.86902656199686,379.01184950760853,False,0,4,373.0,-0.22781789352440995,0.0,0.0,True
2026-06-16 16:10:00,43.1,42.65348545741887,42.41016074738822,42.896810167449516,True,3,4,42.88865045879797,24.47,24.150901111968775,22.683810086096145,25.617992137841405,False,0,4,24.47,7.000730870899293,9.21034037197618,True,1,374,372.8218109009998,367.750399428194,377.89322237380566,False,0,4,374.0,-0.21134954120203275,0.0,0.0,True
2026-06-16 16:15:00,43.25,42.83935325178013,42.59602854174948,43.08267796181078,True,2,4,43.05132936214963,23.97,24.537181371737052,23.070090345864422,26.004272397609682,False,0,4,23.97,5.534031183092166,9.21034037197618,True,1,374,373.8589510525628,368.787539579757,378.93036252536865,False,0,4,374.0,-0.19867063785036976,0.0,0.0,True
2026-06-16 16:20:00,43.4,42.98464691391431,42.74132220388366,43.22797162394496,True,4,4,43.22797162394496,23.42,24.13539723872453,22.6683062128519,25.60248826459716,False,0,4,23.42,17.782618083561466,9.21034037197618,True,1,375,373.80172247907177,368.73031100626594,378.8731339518776,False,0,4,375.0,-0.17202837605503873,0.0,0.0,True
2026-06-16 16:35:00,43.6,43.474625246273256,43.23130053624261,43.717949956303904,False,0,4,43.6,23.75,24.252275281549537,22.785184255676906,25.719366307422167,False,0,4,23.75,2.2700088933402465,9.21034037197618,False,0,378,372.9322740245488,367.86086255174297,378.00368549735464,True,1,4,377.35887943969766,0.0,0.0,-0.6411205603023404,True
2026-06-16 17:20:00,41.9,42.20305521212396,41.95973050209331,42.446379922154605,True,2,4,41.98795653116864,23.67,23.43122422228405,21.96413319641142,24.89831524815668,False,0,4,23.67,5.199275695699204,9.21034037197618,True,1,374,371.72456575629667,366.65315428349084,376.7959772291025,False,0,4,374.0,0.08795653116864344,0.0,0.0,True
2026-06-16 20:05:00,33.0,33.0237859303744,32.79719857657187,33.25037328417693,False,0,5,33.0,35.93,35.9903864105539,34.4908282521704,37.4899445689374,False,0,5,35.93,0.09353738523931988,9.21034037197618,False,0,360,365.1895880158371,360.0144507130569,370.36472531861733,True,2,5,360.4377067739322,0.0,0.0,0.4377067739321774,True
2026-06-16 23:30:00,27.53,27.544435561922743,27.317848208120214,27.771022915725272,False,0,5,27.53,45.65,47.31724823373678,45.817690075353276,48.81680639212028,True,2,5,45.842645367106364,6.689576236494103,9.21034037197618,False,0,365,364.23432284147924,359.059185538699,369.40946014425947,False,0,5,365.0,0.0,0.19264536710636548,0.0,True
2026-06-16 23:35:00,27.5,27.477386222672546,27.250798868870017,27.703973576475075,False,0,5,27.5,48.25,46.24848176976551,44.74892361138201,47.74803992814901,True,2,5,47.6694248196274,6.322301219136713,9.21034037197618,True,1,364,365.40752879144827,360.23239148866804,370.5826660942285,False,0,5,364.0,0.0,-0.5805751803725983,0.0,True
2026-06-17 01:35:00,25.3,25.378133133453378,25.15748339632259,25.598782870584166,False,0,5,25.3,53.12,52.87889552730572,51.23829362766685,54.519497426944596,False,0,5,53.12,0.8992886528463653,9.21034037197618,False,0,361,365.77651331564294,360.68080947971004,370.87221715157585,True,1,5,361.2505423397154,0.0,0.0,0.25054233971542317,True
2026-06-17 04:00:00,23.8,23.899754284675293,23.679104547544505,24.12040402180608,False,0,5,23.8,55.75,57.39662629802289,55.756024398384014,59.03722819766176,True,3,5,55.97515295763332,7.1552265764623275,9.21034037197618,False,0,372,370.9495557580929,365.85385192216,376.0452595940258,False,0,5,372.0,0.0,0.22515295763331977,0.0,True
2026-06-17 04:10:00,23.7,23.806892126510213,23.586242389379425,24.027541863641,False,0,5,23.7,58.65,57.078728178059926,55.43812627842105,58.7193300776988,True,2,5,58.59393829946002,6.5424199896296305,9.21034037197618,False,0,374,374.1352930441264,369.0395892081935,379.2309968800593,False,0,5,374.0,0.0,-0.05606170053997772,0.0,True
2026-06-17 04:50:00,23.4,23.386596551698222,23.165946814567434,23.60724628882901,False,0,5,23.4,57.38,58.81418601917943,57.173584119540564,60.4547879188183,True,2,5,57.48097703255009,4.396675261457828,9.21034037197618,False,0,383,379.71908597867946,374.62338214274655,384.81478981461237,False,0,5,383.0,0.0,0.10097703255009094,0.0,True
2026-06-17 05:05:00,23.3,23.29373439353314,23.07308465640235,23.514384130663927,False,0,4,23.3,59.15,59.31222781777002,57.671625918131156,60.95282971740889,False,0,4,59.15,0.06644383452310007,9.21034037197618,False,0,388,381.7604079889342,376.6647041530013,386.8561118248671,True,2,4,386.71715647229246,0.0,0.0,-1.2828435277075414,True
2026-06-17 05:35:00,23.5,23.44693312442877,23.226283387297983,23.66758286155956,False,0,4,23.5,57.08,58.82363361327094,57.183031713632076,60.46423551290981,True,1,4,57.38582547449321,5.199686517578395,9.21034037197618,True,1,386,386.89277067124056,381.79706683530765,391.98847450717346,False,0,4,386.0,0.0,0.3058254744932114,0.0,True
2026-06-17 06:25:00,24.5,24.536196966208628,24.340241480149537,24.73215245226772,False,0,5,24.5,56.3,54.758589025688565,53.09065816068031,56.42651989069682,True,1,5,56.29801350932897,5.7086900469537305,9.21034037197618,False,0,381,384.9646620029118,379.8675861961975,390.06173780962604,False,0,5,381.0,0.0,-0.001986490671029628,0.0,True
2026-06-17 06:40:00,24.9,24.947879017112946,24.751923531053855,25.143834503172037,False,0,5,24.9,56.45,56.253499431257616,54.585568566249364,57.92143029626587,False,0,5,56.45,0.45441972819552645,9.21034037197618,False,0,375,383.37709432108534,378.2800185143711,388.4741701277996,True,4,5,378.2800185143711,0.0,0.0,3.280018514371079,True
2026-06-17 08:25:00,28.7,28.905450062717446,28.709494576658354,29.101405548776537,True,1,5,28.709494576658354,47.98,47.63253363876897,45.96460277376072,49.30046450377722,False,0,5,47.98,7.364599232887838,9.21034037197618,False,0,361,362.0986093627234,357.0015335560091,367.19568516943764,False,0,5,361.0,0.009494576658354958,0.0,0.0,True
2026-06-17 08:45:00,30.0,29.83449276660494,29.638537280545847,30.03044825266403,True,1,5,29.983486157674903,46.98,46.971116806809356,45.303185941801104,48.63904767181761,False,0,5,46.98,3.880485647435213,9.21034037197618,False,0,365,363.0907989035392,357.99372309682497,368.1878747102535,False,0,5,365.0,-0.01651384232509656,0.0,0.0,True
2026-06-17 11:20:00,38.1,37.9064385222753,37.7011282348248,38.1117488097258,True,1,5,38.0957962542412,37.53,37.12959198018365,35.28390681764936,38.975277142717935,False,0,5,37.53,6.33104443470144,9.21034037197618,False,0,359,360.25918471513177,355.31543791776227,365.20293151250127,False,0,5,359.0,-0.004203745758800892,0.0,0.0,True
