model_name,test_f1,test_latency_ms_per_row,test_mae,test_model_size_bytes,test_peak_memory_bytes,test_pr_auc,test_precision,test_recall,test_rmse,test_roc_auc,validation_f1,validation_latency_ms_per_row,validation_mae,validation_model_size_bytes,validation_peak_memory_bytes,validation_pr_auc,validation_precision,validation_recall,validation_rmse,validation_roc_auc
modern_tcn,0.34465590853173167,0.4126036121815911,13.320390600102732,1261032,83222204,0.2908308576826142,0.22954137990862297,0.6913831146208338,93.00752638065468,0.7759944949054726,0.3716031369688127,0.3983195915463425,6.909026215252153,1261032,72977617,0.28053295548890134,0.28963360460570736,0.5182829888712241,31.932263825944222,0.7733407135662849
timesnet,0.3508645749048518,0.4295516602062109,13.828710889141718,366312,77468257,0.30644267275005643,0.2364488246223443,0.6798281268145395,106.03440066656862,0.7813009642091656,0.3809733733027684,0.4239543099851533,7.045589998422875,366312,67222136,0.2872726012149656,0.2915359444050872,0.5495707472178061,32.54098046313141,0.777498341205658
patch_tst,0.32822661245054147,0.42430350691756463,13.441500427485055,621672,83311974,0.27013339992980395,0.21474766656514807,0.6960283358494949,94.05540088566993,0.767019242749972,0.38676045722899133,0.40650830672506894,6.9793085766347005,621672,73120145,0.2710130376999638,0.28828688243188416,0.5874085850556439,32.129682996896435,0.7872817279684673
